provider_id,full_name,registration_number,mci_number,license_id,specialization,phone,email,clinic_name,address,city,state,zipcode,license_valid_from,license_valid_to,verification_status,data_quality_score
2639,Dr. Provider 2639,GJMC/81738,WBMC/73069,LIC3368946,Cardiologist,+919814991774,provider2639@hospital.com,Clinic 2639,46 Health Street,Kochi,DL,544437,2016-01-01,2025-12-31,Pending,80
2640,Dr. Provider 2640,WBMC/84410,UPMC/39212,LIC2294974,General Physician,+919289099386,provider2640@hospital.com,Clinic 2640,149 Health Street,Chennai,MH,580816,2010-01-01,2026-12-31,Pending,63
2641,Dr. Provider 2641,APMC/96118,WBMC/41100,LIC4630874,Pediatrician,+917312613361,provider2641@hospital.com,Clinic 2641,39 Health Street,Chennai,GJ,606673,2022-01-01,2026-12-31,Pending,42
2642,Dr. Provider 2642,UPMC/25446,APMC/63257,LIC8639420,Neurologist,+916456496126,provider2642@hospital.com,Clinic 2642,79 Health Street,Kochi,KL,489503,2019-01-01,2025-12-31,Expired,47
2643,Dr. Provider 2643,MHMC/98689,TNMC/30844,LIC1910389,Gynecologist,+918757213306,provider2643@hospital.com,Clinic 2643,53 Health Street,Mumbai,TN,690516,2021-01-01,2030-12-31,Expired,51
2644,Dr. Provider 2644,KLMC/41759,DLMC/34892,LIC5196300,Pediatrician,+918137729174,provider2644@hospital.com,Clinic 2644,112 Health Street,Kochi,GJ,614432,2019-01-01,2030-12-31,Expired,85
2645,Dr. Provider 2645,APMC/05917,WBMC/84582,LIC2826795,Pediatrician,+916882182791,provider2645@hospital.com,Clinic 2645,106 Health Street,Jaipur,DL,448728,2018-01-01,2029-12-31,Expired,70
2646,Dr. Provider 2646,APMC/09042,DLMC/43559,LIC2591966,Neurologist,+919703004197,provider2646@hospital.com,Clinic 2646,138 Health Street,Ahmedabad,AP,520069,2019-01-01,2030-12-31,Pending,53
2647,Dr. Provider 2647,MHMC/46703,UPMC/01120,LIC2581647,Pediatrician,+917525746939,provider2647@hospital.com,Clinic 2647,96 Health Street,Delhi,GJ,497746,2019-01-01,2025-12-31,Pending,78
2648,Dr. Provider 2648,KAMC/02798,DLMC/28116,LIC7884855,Dermatologist,+916347256126,provider2648@hospital.com,Clinic 2648,100 Health Street,Jaipur,KA,527035,2016-01-01,2026-12-31,Pending,46
2649,Dr. Provider 2649,RJMC/86698,MHMC/81463,LIC0677246,Neurologist,+916962328044,provider2649@hospital.com,Clinic 2649,67 Health Street,Kochi,KA,446268,2011-01-01,2030-12-31,Expired,95
2650,Dr. Provider 2650,TNMC/22771,DLMC/11211,LIC0193681,Psychiatrist,+919037098607,provider2650@hospital.com,Clinic 2650,188 Health Street,Lucknow,DL,549134,2012-01-01,2027-12-31,Expired,70
2651,Dr. Provider 2651,DLMC/12185,GJMC/46850,LIC1983877,Orthopedic Surgeon,+916022281473,provider2651@hospital.com,Clinic 2651,174 Health Street,Lucknow,RJ,693945,2018-01-01,2028-12-31,Pending,51
2652,Dr. Provider 2652,GJMC/86016,UPMC/28431,LIC9632385,ENT Specialist,+919025870695,provider2652@hospital.com,Clinic 2652,27 Health Street,Kochi,RJ,614524,2021-01-01,2029-12-31,Verified,94
2653,Dr. Provider 2653,APMC/79247,TNMC/81427,LIC1490747,ENT Specialist,+918162701129,provider2653@hospital.com,Clinic 2653,69 Health Street,Chennai,TN,642103,2010-01-01,2028-12-31,Pending,51
2654,Dr. Provider 2654,GJMC/27509,MHMC/49526,LIC0470186,Gynecologist,+918488051979,provider2654@hospital.com,Clinic 2654,139 Health Street,Hyderabad,AP,429474,2021-01-01,2026-12-31,Verified,46
2655,Dr. Provider 2655,TNMC/34160,MHMC/81214,LIC3013738,Cardiologist,+918196852499,provider2655@hospital.com,Clinic 2655,155 Health Street,Kochi,KA,541620,2015-01-01,2028-12-31,Expired,99
2656,Dr. Provider 2656,APMC/62088,KAMC/47239,LIC2431266,Cardiologist,+916409016097,provider2656@hospital.com,Clinic 2656,50 Health Street,Lucknow,AP,564164,2016-01-01,2029-12-31,Expired,74
2657,Dr. Provider 2657,MHMC/98608,GJMC/59483,LIC6781370,Orthopedic Surgeon,+919263243420,provider2657@hospital.com,Clinic 2657,158 Health Street,Chennai,KL,585256,2012-01-01,2028-12-31,Verified,66
2658,Dr. Provider 2658,GJMC/56298,MHMC/22833,LIC5518402,Neurologist,+917465098552,provider2658@hospital.com,Clinic 2658,136 Health Street,Lucknow,GJ,458313,2012-01-01,2028-12-31,Pending,56
2659,Dr. Provider 2659,MHMC/50071,KAMC/18534,LIC6151203,ENT Specialist,+919565704798,provider2659@hospital.com,Clinic 2659,68 Health Street,Kolkata,MH,664423,2017-01-01,2026-12-31,Verified,52
2660,Dr. Provider 2660,WBMC/50602,WBMC/23141,LIC2206448,ENT Specialist,+916313121228,provider2660@hospital.com,Clinic 2660,69 Health Street,Bengaluru,RJ,454456,2012-01-01,2029-12-31,Verified,83
2661,Dr. Provider 2661,UPMC/57542,WBMC/72638,LIC0002064,Cardiologist,+918308628896,provider2661@hospital.com,Clinic 2661,78 Health Street,Mumbai,DL,479084,2019-01-01,2027-12-31,Expired,98
2662,Dr. Provider 2662,TNMC/41689,UPMC/44543,LIC2523558,Gynecologist,+917344088315,provider2662@hospital.com,Clinic 2662,86 Health Street,Chennai,TN,599223,2020-01-01,2026-12-31,Verified,77
2663,Dr. Provider 2663,APMC/31939,UPMC/66419,LIC4742333,Cardiologist,+918053028556,provider2663@hospital.com,Clinic 2663,51 Health Street,Ahmedabad,KA,415520,2022-01-01,2029-12-31,Expired,56
2664,Dr. Provider 2664,KLMC/04984,DLMC/14842,LIC3221428,Neurologist,+918761271694,provider2664@hospital.com,Clinic 2664,120 Health Street,Hyderabad,UP,593176,2010-01-01,2025-12-31,Expired,42
2665,Dr. Provider 2665,TNMC/88082,TNMC/40620,LIC8566660,Gynecologist,+917804249511,provider2665@hospital.com,Clinic 2665,105 Health Street,Jaipur,RJ,651130,2021-01-01,2030-12-31,Verified,43
2666,Dr. Provider 2666,MHMC/99043,DLMC/69892,LIC9250196,Neurologist,+917015050357,provider2666@hospital.com,Clinic 2666,128 Health Street,Mumbai,DL,610510,2019-01-01,2025-12-31,Expired,65
2667,Dr. Provider 2667,UPMC/57591,APMC/21010,LIC0390738,Gynecologist,+919841897062,provider2667@hospital.com,Clinic 2667,167 Health Street,Ahmedabad,RJ,430376,2010-01-01,2025-12-31,Pending,96
2668,Dr. Provider 2668,WBMC/22050,KLMC/97022,LIC6597404,Cardiologist,+919359473754,provider2668@hospital.com,Clinic 2668,86 Health Street,Jaipur,TN,653612,2019-01-01,2028-12-31,Verified,92
2669,Dr. Provider 2669,WBMC/97445,RJMC/98877,LIC0193915,Gynecologist,+917910098514,provider2669@hospital.com,Clinic 2669,113 Health Street,Kochi,MH,523607,2014-01-01,2029-12-31,Verified,58
2670,Dr. Provider 2670,WBMC/79949,KLMC/92783,LIC1130309,Neurologist,+917282034267,provider2670@hospital.com,Clinic 2670,117 Health Street,Hyderabad,RJ,426524,2019-01-01,2030-12-31,Pending,45
2671,Dr. Provider 2671,TNMC/35377,GJMC/47161,LIC4629172,Neurologist,+918787042110,provider2671@hospital.com,Clinic 2671,23 Health Street,Mumbai,AP,465194,2010-01-01,2026-12-31,Expired,79
2672,Dr. Provider 2672,WBMC/65344,DLMC/18044,LIC0646460,Orthopedic Surgeon,+917663609248,provider2672@hospital.com,Clinic 2672,86 Health Street,Kolkata,KA,533276,2020-01-01,2029-12-31,Verified,86
2673,Dr. Provider 2673,APMC/24130,WBMC/77409,LIC4738454,Gynecologist,+919742547950,provider2673@hospital.com,Clinic 2673,90 Health Street,Mumbai,AP,619021,2017-01-01,2028-12-31,Expired,71
2674,Dr. Provider 2674,TNMC/08293,APMC/46375,LIC5562140,ENT Specialist,+917249586316,provider2674@hospital.com,Clinic 2674,123 Health Street,Kolkata,WB,586463,2015-01-01,2027-12-31,Expired,42
2675,Dr. Provider 2675,DLMC/18036,RJMC/52344,LIC7270536,Dermatologist,+917049120126,provider2675@hospital.com,Clinic 2675,139 Health Street,Mumbai,WB,459599,2012-01-01,2029-12-31,Expired,60
2676,Dr. Provider 2676,APMC/46981,GJMC/69722,LIC9668527,Dermatologist,+917913871775,provider2676@hospital.com,Clinic 2676,195 Health Street,Ahmedabad,KL,502277,2015-01-01,2026-12-31,Verified,84
2677,Dr. Provider 2677,UPMC/88023,UPMC/93827,LIC9082892,Neurologist,+918853777177,provider2677@hospital.com,Clinic 2677,1 Health Street,Delhi,WB,564936,2019-01-01,2028-12-31,Pending,88
2678,Dr. Provider 2678,UPMC/09144,UPMC/76888,LIC8791901,Pediatrician,+918729779578,provider2678@hospital.com,Clinic 2678,85 Health Street,Ahmedabad,GJ,483887,2013-01-01,2030-12-31,Expired,85
2679,Dr. Provider 2679,MHMC/75707,MHMC/75188,LIC2028405,Pediatrician,+918930689531,provider2679@hospital.com,Clinic 2679,136 Health Street,Kolkata,GJ,517324,2013-01-01,2027-12-31,Verified,43
2680,Dr. Provider 2680,GJMC/45494,APMC/32145,LIC5029832,General Physician,+916329080494,provider2680@hospital.com,Clinic 2680,122 Health Street,Kochi,GJ,450705,2016-01-01,2026-12-31,Verified,75
2681,Dr. Provider 2681,MHMC/25207,TNMC/69733,LIC0657974,Psychiatrist,+917042382415,provider2681@hospital.com,Clinic 2681,157 Health Street,Hyderabad,RJ,474614,2013-01-01,2027-12-31,Verified,85
2682,Dr. Provider 2682,MHMC/84936,MHMC/56408,LIC7946092,Gynecologist,+917499865686,provider2682@hospital.com,Clinic 2682,141 Health Street,Ahmedabad,GJ,581259,2017-01-01,2027-12-31,Verified,88
2683,Dr. Provider 2683,UPMC/74408,APMC/37246,LIC0866258,Orthopedic Surgeon,+916879897313,provider2683@hospital.com,Clinic 2683,3 Health Street,Delhi,AP,562317,2013-01-01,2027-12-31,Expired,74
2684,Dr. Provider 2684,UPMC/21502,KAMC/50400,LIC5403069,ENT Specialist,+919610042629,provider2684@hospital.com,Clinic 2684,26 Health Street,Ahmedabad,AP,660161,2021-01-01,2026-12-31,Pending,45
2685,Dr. Provider 2685,GJMC/97198,KAMC/76321,LIC1583785,ENT Specialist,+918764524816,provider2685@hospital.com,Clinic 2685,148 Health Street,Ahmedabad,GJ,519080,2016-01-01,2028-12-31,Verified,85
2686,Dr. Provider 2686,MHMC/88578,GJMC/80998,LIC9774788,Pediatrician,+918623037619,provider2686@hospital.com,Clinic 2686,120 Health Street,Lucknow,MH,620882,2017-01-01,2029-12-31,Verified,94
2687,Dr. Provider 2687,KLMC/39318,UPMC/72660,LIC6395439,Psychiatrist,+917682961384,provider2687@hospital.com,Clinic 2687,66 Health Street,Jaipur,GJ,454978,2019-01-01,2030-12-31,Pending,47
2688,Dr. Provider 2688,WBMC/28632,KAMC/12759,LIC1105556,Cardiologist,+916054840021,provider2688@hospital.com,Clinic 2688,121 Health Street,Delhi,MH,550784,2013-01-01,2030-12-31,Pending,40
2689,Dr. Provider 2689,MHMC/45028,DLMC/45962,LIC2416418,Dermatologist,+918123381434,provider2689@hospital.com,Clinic 2689,23 Health Street,Delhi,WB,401741,2010-01-01,2028-12-31,Pending,73
2690,Dr. Provider 2690,KAMC/33560,WBMC/51480,LIC4576708,ENT Specialist,+919405321024,provider2690@hospital.com,Clinic 2690,83 Health Street,Mumbai,DL,643138,2012-01-01,2030-12-31,Pending,56
2691,Dr. Provider 2691,KLMC/82593,RJMC/36511,LIC9856202,Psychiatrist,+916162187917,provider2691@hospital.com,Clinic 2691,183 Health Street,Ahmedabad,WB,546973,2018-01-01,2027-12-31,Pending,68
2692,Dr. Provider 2692,KAMC/76578,UPMC/15968,LIC2810651,Orthopedic Surgeon,+918052415036,provider2692@hospital.com,Clinic 2692,56 Health Street,Ahmedabad,GJ,663821,2021-01-01,2027-12-31,Expired,55
2693,Dr. Provider 2693,APMC/66062,MHMC/40492,LIC8276324,Psychiatrist,+916654497458,provider2693@hospital.com,Clinic 2693,75 Health Street,Kolkata,AP,530616,2020-01-01,2026-12-31,Expired,75
2694,Dr. Provider 2694,GJMC/40965,RJMC/50467,LIC0272219,Pediatrician,+918111848076,provider2694@hospital.com,Clinic 2694,7 Health Street,Jaipur,AP,473781,2016-01-01,2029-12-31,Verified,61
2695,Dr. Provider 2695,GJMC/35151,MHMC/02341,LIC3391323,Psychiatrist,+917976526127,provider2695@hospital.com,Clinic 2695,53 Health Street,Kochi,TN,402388,2012-01-01,2026-12-31,Pending,47
2696,Dr. Provider 2696,KLMC/51808,TNMC/68064,LIC5522801,Dermatologist,+919074609682,provider2696@hospital.com,Clinic 2696,82 Health Street,Hyderabad,KL,579421,2022-01-01,2029-12-31,Expired,46
2697,Dr. Provider 2697,MHMC/28786,UPMC/10915,LIC5316922,Neurologist,+919914776237,provider2697@hospital.com,Clinic 2697,1 Health Street,Kolkata,KL,505083,2015-01-01,2028-12-31,Expired,67
2698,Dr. Provider 2698,GJMC/98045,KLMC/37821,LIC5891581,Cardiologist,+918988021141,provider2698@hospital.com,Clinic 2698,192 Health Street,Ahmedabad,UP,454588,2014-01-01,2026-12-31,Pending,80
2699,Dr. Provider 2699,RJMC/69655,UPMC/91099,LIC3116603,Dermatologist,+916581753144,provider2699@hospital.com,Clinic 2699,176 Health Street,Mumbai,RJ,690430,2011-01-01,2026-12-31,Verified,87
2700,Dr. Provider 2700,UPMC/97350,DLMC/29250,LIC5822342,Cardiologist,+918693974560,provider2700@hospital.com,Clinic 2700,12 Health Street,Lucknow,TN,604930,2013-01-01,2026-12-31,Verified,77
2701,Dr. Provider 2701,WBMC/65120,GJMC/10925,LIC5452700,Gynecologist,+916509359495,provider2701@hospital.com,Clinic 2701,175 Health Street,Lucknow,UP,402916,2021-01-01,2026-12-31,Verified,52
2702,Dr. Provider 2702,RJMC/66960,DLMC/69289,LIC8571505,Pediatrician,+919965852453,provider2702@hospital.com,Clinic 2702,17 Health Street,Bengaluru,WB,662570,2016-01-01,2030-12-31,Verified,75
2703,Dr. Provider 2703,GJMC/73432,DLMC/04113,LIC2008982,Neurologist,+916129084418,provider2703@hospital.com,Clinic 2703,170 Health Street,Lucknow,DL,677182,2011-01-01,2026-12-31,Expired,45
2704,Dr. Provider 2704,DLMC/38811,DLMC/30587,LIC4000137,Pediatrician,+918498839970,provider2704@hospital.com,Clinic 2704,22 Health Street,Mumbai,WB,560020,2022-01-01,2026-12-31,Verified,56
2705,Dr. Provider 2705,KLMC/89757,APMC/28717,LIC8112836,Neurologist,+917544593843,provider2705@hospital.com,Clinic 2705,113 Health Street,Delhi,MH,606186,2014-01-01,2025-12-31,Pending,54
2706,Dr. Provider 2706,GJMC/90593,APMC/84396,LIC1140849,Gynecologist,+916298316259,provider2706@hospital.com,Clinic 2706,48 Health Street,Chennai,AP,480098,2010-01-01,2026-12-31,Pending,89
2707,Dr. Provider 2707,GJMC/13469,WBMC/85600,LIC3258489,Pediatrician,+917270214459,provider2707@hospital.com,Clinic 2707,185 Health Street,Kochi,MH,508482,2017-01-01,2028-12-31,Verified,96
2708,Dr. Provider 2708,KLMC/92629,GJMC/42533,LIC5781973,Cardiologist,+919148691769,provider2708@hospital.com,Clinic 2708,10 Health Street,Kolkata,AP,452243,2020-01-01,2026-12-31,Expired,91
2709,Dr. Provider 2709,GJMC/72623,DLMC/53344,LIC3697688,Pediatrician,+916792769965,provider2709@hospital.com,Clinic 2709,136 Health Street,Ahmedabad,KA,587675,2019-01-01,2026-12-31,Pending,97
2710,Dr. Provider 2710,KAMC/91667,KAMC/07062,LIC5957812,ENT Specialist,+918286310285,provider2710@hospital.com,Clinic 2710,74 Health Street,Mumbai,TN,685019,2020-01-01,2027-12-31,Pending,45
2711,Dr. Provider 2711,KAMC/66744,TNMC/10666,LIC2207399,Neurologist,+918599384628,provider2711@hospital.com,Clinic 2711,142 Health Street,Ahmedabad,DL,689926,2016-01-01,2027-12-31,Expired,47
2712,Dr. Provider 2712,APMC/59983,APMC/47449,LIC6450887,General Physician,+919647529181,provider2712@hospital.com,Clinic 2712,165 Health Street,Kochi,RJ,606512,2020-01-01,2025-12-31,Verified,62
2713,Dr. Provider 2713,TNMC/10912,RJMC/31873,LIC6482019,Psychiatrist,+917239977302,provider2713@hospital.com,Clinic 2713,36 Health Street,Kolkata,TN,415102,2010-01-01,2030-12-31,Pending,40
2714,Dr. Provider 2714,DLMC/30972,RJMC/52931,LIC9607232,Orthopedic Surgeon,+918535800606,provider2714@hospital.com,Clinic 2714,115 Health Street,Ahmedabad,AP,617782,2022-01-01,2030-12-31,Verified,96
2715,Dr. Provider 2715,DLMC/20918,KLMC/61589,LIC1830571,Orthopedic Surgeon,+918764804789,provider2715@hospital.com,Clinic 2715,192 Health Street,Ahmedabad,DL,656978,2021-01-01,2028-12-31,Verified,83
2716,Dr. Provider 2716,GJMC/40958,DLMC/67137,LIC1697515,General Physician,+917180215648,provider2716@hospital.com,Clinic 2716,158 Health Street,Ahmedabad,KL,578041,2014-01-01,2030-12-31,Expired,78
2717,Dr. Provider 2717,TNMC/16625,GJMC/34175,LIC0633580,Neurologist,+919402149477,provider2717@hospital.com,Clinic 2717,44 Health Street,Ahmedabad,MH,457215,2017-01-01,2027-12-31,Expired,57
2718,Dr. Provider 2718,TNMC/20302,UPMC/72330,LIC7202656,General Physician,+919454023758,provider2718@hospital.com,Clinic 2718,124 Health Street,Chennai,KA,665669,2014-01-01,2025-12-31,Verified,81
2719,Dr. Provider 2719,TNMC/62218,WBMC/88918,LIC2149988,General Physician,+918703188742,provider2719@hospital.com,Clinic 2719,110 Health Street,Jaipur,RJ,690672,2010-01-01,2027-12-31,Pending,59
2720,Dr. Provider 2720,TNMC/26680,TNMC/75574,LIC8260127,Gynecologist,+918153684908,provider2720@hospital.com,Clinic 2720,186 Health Street,Ahmedabad,DL,648076,2016-01-01,2026-12-31,Verified,100
2721,Dr. Provider 2721,TNMC/74338,WBMC/43269,LIC9775852,Neurologist,+919528783437,provider2721@hospital.com,Clinic 2721,128 Health Street,Kochi,MH,613401,2014-01-01,2026-12-31,Pending,65
2722,Dr. Provider 2722,GJMC/07570,TNMC/48146,LIC2426570,Cardiologist,+919003691956,provider2722@hospital.com,Clinic 2722,173 Health Street,Mumbai,UP,513572,2018-01-01,2025-12-31,Verified,88
2723,Dr. Provider 2723,UPMC/25312,WBMC/80706,LIC3382281,ENT Specialist,+917519536499,provider2723@hospital.com,Clinic 2723,172 Health Street,Kolkata,AP,408609,2019-01-01,2029-12-31,Pending,75
2724,Dr. Provider 2724,WBMC/74310,KLMC/37642,LIC3344362,General Physician,+916374675802,provider2724@hospital.com,Clinic 2724,90 Health Street,Delhi,TN,509312,2015-01-01,2025-12-31,Verified,82
2725,Dr. Provider 2725,GJMC/01737,TNMC/09233,LIC5571682,General Physician,+918212589862,provider2725@hospital.com,Clinic 2725,143 Health Street,Mumbai,DL,496089,2020-01-01,2025-12-31,Pending,58
2726,Dr. Provider 2726,KLMC/31542,KLMC/41414,LIC9889350,Dermatologist,+919015296545,provider2726@hospital.com,Clinic 2726,196 Health Street,Ahmedabad,UP,670612,2014-01-01,2030-12-31,Expired,81
2727,Dr. Provider 2727,GJMC/17574,RJMC/99570,LIC2106575,Gynecologist,+917623629364,provider2727@hospital.com,Clinic 2727,59 Health Street,Bengaluru,RJ,498906,2018-01-01,2026-12-31,Pending,83
2728,Dr. Provider 2728,KLMC/87865,RJMC/28638,LIC3351042,Gynecologist,+918200057026,provider2728@hospital.com,Clinic 2728,152 Health Street,Chennai,TN,469883,2016-01-01,2025-12-31,Pending,93
2729,Dr. Provider 2729,DLMC/30194,UPMC/09995,LIC5055309,Pediatrician,+917008143437,provider2729@hospital.com,Clinic 2729,104 Health Street,Ahmedabad,KA,534250,2016-01-01,2028-12-31,Expired,100
2730,Dr. Provider 2730,RJMC/84209,UPMC/24586,LIC5129470,Neurologist,+917069985315,provider2730@hospital.com,Clinic 2730,113 Health Street,Bengaluru,KL,672101,2010-01-01,2030-12-31,Pending,72
2731,Dr. Provider 2731,DLMC/89856,UPMC/10609,LIC6834139,Cardiologist,+918922919329,provider2731@hospital.com,Clinic 2731,188 Health Street,Hyderabad,KA,467555,2020-01-01,2027-12-31,Verified,85
2732,Dr. Provider 2732,KAMC/51247,RJMC/75364,LIC0898316,ENT Specialist,+916035316903,provider2732@hospital.com,Clinic 2732,87 Health Street,Ahmedabad,GJ,410221,2016-01-01,2027-12-31,Expired,64
2733,Dr. Provider 2733,APMC/74472,APMC/52140,LIC1229079,ENT Specialist,+919600090241,provider2733@hospital.com,Clinic 2733,165 Health Street,Mumbai,DL,501883,2014-01-01,2029-12-31,Expired,79
2734,Dr. Provider 2734,RJMC/17229,TNMC/63405,LIC7065778,Dermatologist,+917437669206,provider2734@hospital.com,Clinic 2734,136 Health Street,Chennai,KL,605091,2012-01-01,2026-12-31,Pending,47
2735,Dr. Provider 2735,APMC/71593,RJMC/56564,LIC1373016,Dermatologist,+919120534538,provider2735@hospital.com,Clinic 2735,161 Health Street,Delhi,DL,668676,2013-01-01,2026-12-31,Verified,70
2736,Dr. Provider 2736,KLMC/51827,UPMC/75455,LIC5670270,Pediatrician,+918293544874,provider2736@hospital.com,Clinic 2736,133 Health Street,Chennai,TN,652088,2021-01-01,2025-12-31,Expired,42
2737,Dr. Provider 2737,DLMC/46683,RJMC/16403,LIC7079779,ENT Specialist,+916952612474,provider2737@hospital.com,Clinic 2737,121 Health Street,Chennai,RJ,561224,2018-01-01,2027-12-31,Pending,97
2738,Dr. Provider 2738,GJMC/98056,GJMC/47442,LIC6380101,Psychiatrist,+917713981001,provider2738@hospital.com,Clinic 2738,89 Health Street,Mumbai,RJ,698411,2017-01-01,2026-12-31,Pending,93
2739,Dr. Provider 2739,DLMC/43517,DLMC/49831,LIC4044790,General Physician,+916412417931,provider2739@hospital.com,Clinic 2739,154 Health Street,Kolkata,MH,653078,2017-01-01,2030-12-31,Expired,74
2740,Dr. Provider 2740,WBMC/19920,KLMC/80564,LIC5724636,Gynecologist,+918583194944,provider2740@hospital.com,Clinic 2740,169 Health Street,Jaipur,WB,693638,2021-01-01,2029-12-31,Pending,99
2741,Dr. Provider 2741,KAMC/37054,TNMC/88902,LIC8101621,Gynecologist,+918225403130,provider2741@hospital.com,Clinic 2741,2 Health Street,Jaipur,AP,524686,2021-01-01,2028-12-31,Verified,87
2742,Dr. Provider 2742,WBMC/19796,APMC/00294,LIC4960281,Cardiologist,+916165805494,provider2742@hospital.com,Clinic 2742,29 Health Street,Chennai,GJ,410996,2021-01-01,2027-12-31,Pending,77
2743,Dr. Provider 2743,KAMC/57354,KLMC/31067,LIC6114544,Orthopedic Surgeon,+918842108336,provider2743@hospital.com,Clinic 2743,105 Health Street,Chennai,KA,403441,2014-01-01,2029-12-31,Pending,90
2744,Dr. Provider 2744,RJMC/74038,KLMC/51772,LIC0238495,Gynecologist,+919845085690,provider2744@hospital.com,Clinic 2744,128 Health Street,Delhi,GJ,410656,2021-01-01,2027-12-31,Pending,90
2745,Dr. Provider 2745,RJMC/84805,TNMC/08132,LIC2292391,ENT Specialist,+917823815010,provider2745@hospital.com,Clinic 2745,98 Health Street,Bengaluru,RJ,436094,2016-01-01,2028-12-31,Verified,93
2746,Dr. Provider 2746,APMC/00708,MHMC/20582,LIC7046553,Cardiologist,+918317229305,provider2746@hospital.com,Clinic 2746,54 Health Street,Delhi,AP,505471,2022-01-01,2030-12-31,Expired,99
